filename,Title,Artist,Year,Link,Copyright,Institution,Fag
ANSK09897.jpg,Gulerod,Botaniska Väggtaflor,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670113/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK05561.jpg,Personer der trækker af med eller driver andre frem,Reimer og Wilke 1. udg.,1837,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660505/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Døvstumme undervisning
ANSK06688.jpg,Færøisk Fjord. Grindefangst,Geografiske Vægbilleder I,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659704/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK12574.jpg,Uheldige vaner,Familien og alkoholen,1914,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657781/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Rus- og nydelsesmidler
ANSK13591.jpg,Tabel 103.,Regnetabeller.,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656266/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK09895.jpg,"Jordbær, variant 1.",Botaniska Väggtaflor,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670092/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK05723.jpg,Silkeorm og dens metamorfose,Lummel,1841,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660497/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK10923.jpg,Tordenskjold i kamp med svensk fregat,Fædrelandshistoriske Billeder,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654038/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK09303.jpg,Drøvtyggermave,Ruprechts Wand-Atlas,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659512/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK08646.jpg,Bjørn,Meinholds Wanderbilder für den Unterricht in der Zoologie,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659876/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK04564.jpg,Sandberg XVII: Flugten til Ægypten,30 bibelske billeder for skolen og hjemmet,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660734/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK05106.jpg,Noahs takoffer,"Gebhard Fugel, Bibelbilder",1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657908/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK06142.jpg,På landevejen,Kempter,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656343/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09900.jpg,Pil,Botaniska Väggtaflor,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670110/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK09068.jpg,"Solsort og drossel , variant",Bilder av svenska djur (Tirén & Küsel),1929,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669733/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK10870.jpg,Skjold kåres til konge,Danmarks Historie i Billeder,1898,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654367/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK15952.jpg,Beskrivelser til billederne VII.,Bilder zum Anschauungsunterricht für die Jugend. 2. Teil,1891,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669447/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06391.jpg,Kronhjort,Bilder für den Anschaungs-Unterricht aus den Hey-Speckterschen Fabeln,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654919/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09140.jpg,"Rødspætte, sild og makrel",Bolin & Richter,1950,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657536/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK13511.jpg,Tabel 9.,Regnetabeller.,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660755/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK09355.jpg,Næsehorn - T.XXX,Zoologie af: Wandtafeln für den naturgeschichtlichen Anschauungsunterricht,1889,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669920/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK08455.jpg,Fugle. Skelet og fordøjelsesorganer,Dybdahls Zoologiske Plancher,1881,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670600/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK16089.jpg,Tekst til barnekammeret 2.,Barnets Hjem: Billedbog til Anskuelses-Undervisning,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669837/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06023.jpg,Æsel,Danske billeder,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660504/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK15374.jpg,Kort over Den Vestlige halvkugle,Refsdals Skole-vægkarter,1905,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2191987/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK08844.jpg,Enhovede og flerklovede dyr,August Schumburg: Däggdjur,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660144/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK11127.jpg,Arvehyldningen på Københavns Slotsplads 18. oktober 1660,Danske Kunstneres historiske Malerier i Gravuretryk til Skolebrug,1921,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655459/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK06042.jpg,"Hvalros, sæl",Danske billeder,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656598/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK13616.jpg,Tabel 10.,Læsetabeller,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659054/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK04892.jpg,Abraham og Lot deler landet imellem,Bilder zur Biblischen Geschichte,1855,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653686/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK08204.jpg,"Schreiber, pattedyr XXX: Hvaler.","Schuberts Naturgeschichte des Tier-, Pflanzen- u. Mineralreichs. 1 Teil",1877,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652426/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK15115.jpg,kort over skandinavien,Ukendt,Ca. 1765,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670715/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK04411.jpg,De romerske katakomber,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1811,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2299310/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK09345.jpg,"Ko, tyr og kalv - T. XXI",Zoologie af: Wandtafeln für den naturgeschichtlichen Anschauungsunterricht,1889,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669928/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05993.jpg,Pjerrot,Danske Billeder 2. række,1871,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653369/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK10443.jpg,Viol,Wandtafeln zur Pflanzenkunde,1914,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660215/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK12391.jpg,Murer,Meinholds håndværkerbilleder,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659453/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK13832.jpg,Lillebo,Ukendt,1923,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1976653/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Dansk
ANSK16149.jpg,Tekster til tavlerne,Bilder zum Anschauungsunterricht für die Jugend teil 7.,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669112/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anatomi
ANSK12351.jpg,Planchefremstilling-4b,Planchefremstilling,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656832/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK16272.jpg,Både og skibe,Bilder zum Anschauungsunterricht für die Jugend,1867,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669317/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK04574.jpg,Sandberg XXII: Jesus helbreder den værkbrudne.,30 bibelske billeder for skolen og hjemmet,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657692/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK05465.jpg,Hyrdernes tilbedelse,Düsseldorfer Bilderbibel,1906,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659783/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK06896.jpg,Havnen i Nagasaki,Hölzel's Geografische Charakter-Bilder,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659730/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK13521.jpg,Tabel 19.,Regnetabeller.,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653789/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK08995.jpg,"Insekttavle 1: Biller, variant 2",Andersen og Balslevs insekttavler,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669603/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK15173.jpg,Hindoostan,Ukendt,1785,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1976616/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK08690.jpg,Ged,Meinholds Wanderbilder für den Unterricht in der Zoologie,1888,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659468/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06403.jpg,Pudelhund,Lehmann's Wandbilder zu Heys Fabeln,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653831/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK08939.jpg,Juni,Foreningen til dyrenes beskyttelse,1935,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654756/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05694.jpg,Floden,Schumacher og Cüppers,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657564/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06039.jpg,"Muldvarp, mus og rotte",Danske billeder,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657487/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06185.jpg,Rovfisk,Sandberg,1875,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652368/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK12827.jpg,Plan over stol,Grønvalds øvelsesblade for begyndere,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657776/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK09170.jpg,Hest,"Schröder und Kull, Biologische Wandtafeln zur Tierkunde",1907,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657347/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK10880.jpg,Knud den Store ydmyger sig for Vederlaget,Danmarks Historie i Billeder,1898,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653499/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK08652.jpg,Køer på græsgang,Meinholds Wanderbilder für den Unterricht in der Zoologie,1906,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670766/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK04312.jpg,Drypstenshulen ved Slains i Nordskotland,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1798,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2295246/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK09064.jpg,Spætter,Bilder av svenske djur,1930,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660375/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK10011.jpg,"Frugt, frøspredning og spiring",Planternes liv,1950,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652247/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Botanik
ANSK13576.jpg,Tabel 86.,Regnetabeller.,1818,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660323/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Indbyrdes Undervisning
ANSK08380.jpg,"Pattedyr, mennesket. Ben og led.",Dybdahls Zoologiske Plancher,1881,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652436/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK08632.jpg,Spætte,Lehmann-Leutemann: Zoologiske tavler,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656341/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06738.jpg,Kort Lolland og Falsters stift u/navne,Geographitabel,1820,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658304/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK16061.jpg,Udrensningen i templet,Bilder zum Anschauungsunterricht für die Jugend,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669338/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK12365.jpg,Planchefremstilling-11b,Planchefremstilling,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658672/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK14138.jpg,XXI.,Marie Rosings Håndarbejdstegninger,1883,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654857/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Håndarbejde
ANSK08389.jpg,Pattedyr. Mennesket. Årer,Dybdahls Zoologiske Plancher,1881,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655763/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05555.jpg,Torden og regn,Reimer og Wilke 1. udg.,1837,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654488/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Døvstumme undervisning
ANSK12787.jpg,Ridderhjelm,Store Contourer,1863,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657449/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK06466.jpg,Og ravnen skulle være præst...,Anker Johannessens billeder,1920,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656140/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK16090.jpg,Tekst til barnekammeret 1.,Barnets Hjem: Billedbog til Anskuelses-Undervisning,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669839/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK05843.jpg,Skærgård,Lisbeth Berghs norske anskuelsesbilleder,1913,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658645/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK04376.jpg,Kalmukkerne,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1808,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2299275/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK08887.jpg,"Skeletdele og indvolde af hest, ko og svin, bændelorm og trikin",Lutz,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655560/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09635.jpg,Slanger,Schmeil Zoologische Wandtafeln,1900,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1668988/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK10915.jpg,Ansgar holder skole,Fædrelandshistoriske Billeder,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1656519/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK05506.jpg,Bjergprædikenen,Ukendt,1932,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654504/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK06535.jpg,Skrædderen,Schreepstra & Walstras billeder,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658342/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06610.jpg,Unden titel,32 aardrijkskundige wandplaten ten gebriuke bij het onderwijs in de aardrijkskunde van Nederland,1930,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658825/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK12270.jpg,Oceangående dampskib,Eschners teknologiske tavler,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655759/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Fysik
ANSK06495.jpg,"Ulven og de 7 gedekid, 3.",Herrfurth,1933,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669963/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK05907.jpg,Ved Andedammen,Danske Billeder fra Land og By,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655839/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK10868.jpg,Tor hos Trym,Danmarks Historie i Billeder,1898,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657689/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK12820.jpg,"Kors, mur med dør, søjler, m.m.",Grønvalds øvelsesblade for begyndere,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652969/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Formning
ANSK08471.jpg,"Fugle. Svømmefugle, måge- og dykkerfugle",Dybdahls Zoologiske Plancher,1881,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1670593/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK04734.jpg,Jesus velsigner de små børn,Nelson's Bible Wall-Pictures,1904,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653711/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK09543.jpg,"Hugorm, snog",Engleders Wandtafeln für den naturkundlichen Unterricht,1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658263/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06202.jpg,Ræven og anden,Bruno Liljefors,1897,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669981/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK05654.jpg,Svampe,"Schribers anskuelsesbilleder, 2. udg.",1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654665/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06338.jpg,Den påtrængende frø,Gertrud Caspari,1905,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660287/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK04569.jpg,Sandberg XIX: Jesu dåb. Dublet.,30 bibelske billeder for skolen og hjemmet,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658524/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK04424.jpg,Bygningsværker i Rom,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1811,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2299339/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK07376.jpg,Eastbourne,Travel Association of Great Britain and Northern Ireland,1950,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660432/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK04301.jpg,Romerske fodsoldater,"Bilderbuch für Kinder : enthaltend eine angenehme Sammlung von Thieren, Pflanzen, Blumen, Früchten, Mineralien, Trachten und allerhand andern unterrichtenden Gegenständen aus dem Reiche der Natur, der Künste und Wissenschaften",1795,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object2295235/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Børnebøger
ANSK11007.jpg,Kristian IV i slaget ved Femern - Tekstark,"Billeder til Norges Historie, 1. udgave ved Asbjørn Knutsen",1878,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652256/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK08842.jpg,Drøvtyggere,August Schumburg: Däggdjur,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659049/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06918.jpg,Antarktisk landsskab ved Gaussberg,Hölzel's Geografische Charakter-Bilder,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658005/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK06382.jpg,En lille mus,Bilder für den Anschaungs-Unterricht aus den Hey-Speckterschen Fabeln,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1653523/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK06316.jpg,Moderens husstand,Sechszehn Märchenbilder,1879,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652644/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK16105.jpg,Byen,Barnets Hjem: Billedbog til Anskuelses-Undervisning,1880,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669826/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK11975.jpg,Europa efter Cl. Ptolemæus,Henrici Kiepert Formae Orbis Antiqui,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1654654/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Historie
ANSK04486.jpg,Noahs ark og duens tilbagekomst,Stacey,1888,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658786/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK07719.jpg,"Delta- og klitlandskaber, dublet.",Ukendt,1936,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1658814/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK14250.jpg,Guds løfte til Noah,The World Council of Christian Education and Sunday school,1931,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657742/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK07242.jpg,Volga og Shigulev-bjergene,Physikalisch-geographische charakterbilder aus Osteuropa und Asien,1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1657436/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Geografi
ANSK05091.jpg,Moses reddes af Faraos datter,"Biblische Wandbilder, alten Testament",1910,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652566/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Religion
ANSK09549.jpg,"Arbejdsbi, drone, dronning, voks, m.v., variant 1",Engleders Wandtafeln für den naturkundlichen Unterricht,1890,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1660524/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK06069.jpg,"Hugorm, snog, firben og stålorm",Danske billeder,1892,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652662/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK08885.jpg,"Ilder, væsel og høne",Lutz,1911,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1655082/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK09295.jpg,Menneskekranium,Ruprechts Wand-Atlas,1870,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1659067/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
ANSK05639.jpg,Personer og dragter,"Schribers anskuelsesbilleder, 2. udg.",1860,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1652823/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Anskuelsesundervisning
ANSK09389.jpg,Sommerfugle - T.LXII,Zoologie af: Wandtafeln für den naturgeschichtlichen Anschauungsunterricht,1889,https://digitalesamlinger.kb.dk/images/billed/2010/okt/billeder/object1669887/da/,Materialet er fri af ophavsret,Det Kongelige Bibliotek,Zoologi
